base,visibility,dt,timezone,id,name,cod,rain,snow,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,speed,deg,gust,type,id.1,country,sunrise,sunset,0,1,2,3,all
stations,10000,1603247156,7200,3163146,Andenes,200,,,16.12,69.31,32.0,20.88,32.0,32.0,1012.0,69.0,,,11.41,150.0,,1.0,1603.0,NO,1603261851,1603291741,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,2
stations,10000,1603247156,-14400,5924351,Clyde River,200,,,-68.59,70.47,26.6,15.91,26.6,26.6,1002.0,79.0,,,10.29,250.0,,1.0,776.0,CA,1603196048,1603225420,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247102,-10800,3395981,Maceió,200,,,-35.74,-9.67,71.6,77.56,71.6,71.6,1017.0,88.0,,,1.12,40.0,,1.0,8413.0,BR,1603180609,1603225092,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247156,14400,6690296,Saint-Joseph,200,,,55.62,-21.37,69.04,68.58,68.0,70.0,1018.0,60.0,,,3.36,40.0,,1.0,2127.0,RE,1603244471,1603290163,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,8
stations,10000,1603247157,14400,286621,Salalah,200,,,54.09,17.02,77.0,76.73,77.0,77.0,1010.0,47.0,,,3.36,340.0,,1.0,7562.0,OM,1603246676,1603288693,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,1
stations,10000,1603247157,18000,1182872,Bhag,200,,,67.82,29.04,71.82,62.76,71.82,71.82,1012.0,16.0,1012.0,1000.0,7.78,351.0,,,,PK,1603244014,1603284765,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247157,0,3416888,Grindavik,200,,,-22.43,63.84,35.6,29.64,35.6,35.6,1013.0,93.0,,,4.7,180.0,,1.0,90.0,IS,1603269479,1603302616,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247157,-9000,5911440,Burgeo,200,,,-57.62,47.62,54.95,46.26,54.95,54.95,1024.0,93.0,1024.0,1024.0,17.07,227.0,,,,CA,1603189023,1603227179,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,89
stations,10000,1603247158,3600,2222539,Poli,200,,,13.25,8.48,72.57,73.24,72.57,72.57,1010.0,59.0,1010.0,952.0,3.0,222.0,,,,CM,1603256073,1603298897,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,6
stations,10000,1603247158,28800,1648186,Bontang,200,,,117.5,0.13,84.78,90.77,84.78,84.78,1010.0,67.0,1010.0,1010.0,5.3,239.0,,,,ID,1603230671,1603274264,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,7588,1603246921,25200,1568574,Qui Nhon,200,{'1h': 1.65},,109.23,13.77,79.84,79.59,79.84,79.84,1012.0,85.0,1012.0,1010.0,18.75,19.0,,,,VN,1603233283,1603275621,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,88
stations,10000,1603247158,-10800,3407882,Altamira,200,,,-52.21,-3.2,75.24,81.59,75.24,75.24,1011.0,86.0,1011.0,1000.0,2.95,6.0,,,,BR,1603184857,1603228749,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,97
stations,10000,1603247158,28800,1636022,Martapura,200,,,114.85,-3.42,87.8,95.83,87.8,87.8,1010.0,62.0,,,2.24,150.0,,1.0,9360.0,ID,1603231144,1603275063,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,20
stations,10000,1603247159,28800,1791388,Wenzhou,200,,,120.67,28.0,69.04,67.42,69.04,69.04,1018.0,62.0,1018.0,1017.0,5.91,320.0,,,,CN,1603231265,1603272149,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247159,10800,157198,Kiomboi,200,,,34.37,-4.27,63.28,61.27,63.28,63.28,1012.0,68.0,1012.0,847.0,5.01,100.0,,,,TZ,1603250417,1603294416,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,87
stations,10000,1603247159,-14400,3662342,São Gabriel da Cachoeira,200,,,-67.09,-0.13,78.04,85.21,78.04,78.04,1008.0,75.0,1008.0,1000.0,0.36,148.0,,,,BR,1603188565,1603232182,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,44
stations,10000,1603247160,34200,2068655,Katherine,200,,,132.27,-14.47,95.0,96.28,95.0,95.0,1010.0,41.0,,,9.17,290.0,,1.0,9589.0,AU,1603226441,1603271405,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247160,7200,3355672,Lüderitz,200,,,15.16,-26.65,62.06,51.58,62.06,62.06,1011.0,47.0,1011.0,1008.0,15.23,165.0,,,,NA,1603253875,1603300178,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247160,10800,104515,Makkah al Mukarramah,200,,,39.83,21.43,76.12,68.41,76.12,76.12,1012.0,18.0,1012.0,975.0,6.71,75.0,,,,SA,1603250320,1603291893,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247160,-18000,4011743,Constitucion,200,,,-104.67,23.99,64.53,58.62,64.53,64.53,1013.0,36.0,1013.0,816.0,5.55,57.0,,,,MX,1603198717,1603240068,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247160,-10800,3573197,Hamilton,200,,,-64.78,32.29,75.51,70.29,73.99,77.0,1020.0,69.0,,,18.34,60.0,,1.0,8816.0,BM,1603189603,1603230036,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247160,7200,719126,Kétegyháza,200,,,21.18,46.53,41.0,34.34,41.0,41.0,1025.0,86.0,,,6.93,140.0,,1.0,6908.0,HU,1603256477,1603294687,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,71
stations,4123,1603247161,28800,2012956,Yerbogachën,200,,,108.01,61.28,21.97,11.62,21.97,21.97,1014.0,94.0,1014.0,980.0,9.6,264.0,,,,RU,1603237563,1603271927,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247162,7200,215668,Kabalo,200,,,26.92,-6.05,69.6,74.91,69.6,69.6,1010.0,94.0,1010.0,948.0,2.21,344.0,,,,CD,1603252122,1603296287,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247162,-10800,3393692,Itarema,200,,,-39.92,-2.92,79.03,78.03,79.03,79.03,1013.0,77.0,1013.0,1011.0,16.42,92.0,,,,BR,1603181920,1603225787,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247162,-18000,6148373,Sioux Lookout,200,,,-91.92,50.1,32.0,26.1,32.0,32.0,1019.0,88.0,,,3.36,130.0,,1.0,979.0,CA,1603197510,1603235154,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247162,3600,2220853,Yokadouma,200,,,15.05,3.52,67.66,72.09,67.66,67.66,1010.0,93.0,1010.0,951.0,1.97,315.0,,,,CM,1603255412,1603298694,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247163,19800,1242110,Kalmunai,200,,,81.82,7.42,81.34,86.9,81.34,81.34,1009.0,69.0,1009.0,1008.0,3.85,276.0,,,,LK,1603239566,1603282494,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247117,34200,2064735,Nhulunbuy,200,,,136.77,-12.23,89.6,91.18,89.6,89.6,1011.0,59.0,,,13.87,10.0,,1.0,9576.0,AU,1603225471,1603270216,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,10000,1603247163,-18000,3927942,Tambopata,200,,,-69.18,-12.73,72.46,79.47,72.46,72.46,1012.0,92.0,1012.0,986.0,1.12,303.0,,,,PE,1603188488,1603233263,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,13
stations,2845,1603247164,10800,493201,Shuyskoye,200,,,41.03,59.37,31.71,22.68,31.71,31.71,1013.0,97.0,1013.0,999.0,9.44,297.0,,,,RU,1603253318,1603288319,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247164,7200,946058,Mthatha,200,,,28.78,-31.59,50.0,46.63,50.0,50.0,1026.0,71.0,,,2.37,341.0,,1.0,1996.0,ZA,1603250297,1603297219,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,47
stations,10000,1603247165,-18000,3702269,Bisira,200,,,-81.71,8.52,58.39,59.41,58.39,58.39,1010.0,100.0,1010.0,841.0,2.95,244.0,,,,PA,1603192462,1603235302,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247165,3600,2396518,Port-Gentil,200,,,8.78,-0.72,78.26,80.56,78.26,78.26,1010.0,86.0,1010.0,1010.0,12.97,241.0,,,,GA,1603256722,1603300394,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247078,32400,1855540,Naze,200,,,129.48,28.37,80.6,79.95,80.6,80.6,1016.0,74.0,,,16.11,80.0,,1.0,8013.0,JP,1603229171,1603270015,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247166,-10800,3381428,Iracoubo,200,,,-53.2,5.48,81.0,82.72,81.0,81.0,1012.0,77.0,1012.0,1011.0,13.4,95.0,,,,GF,1603185483,1603228598,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247166,18000,1538638,Lokomotivnyy,200,,,60.57,53.01,35.47,27.59,35.47,35.47,1011.0,84.0,1011.0,969.0,7.43,312.0,,,,RU,1603247701,1603284557,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247166,18000,1337606,Eydhafushi,200,{'1h': 0.14},,73.07,5.1,82.53,85.42,82.53,82.53,1010.0,78.0,1010.0,1010.0,13.2,256.0,,,,MV,1603241560,1603284700,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,100
stations,10000,1603247166,-14400,6144312,Sept-Îles,200,,,-66.38,50.2,38.16,28.72,37.4,39.0,1026.0,77.0,,,10.29,300.0,,1.0,1013.0,CA,1603191384,1603229023,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,366,1603247167,10800,863061,Usinsk,200,,{'1h': 0.12},57.53,65.99,23.76,16.27,23.76,23.76,1000.0,98.0,1000.0,993.0,5.01,248.0,,,,RU,1603250798,1603282920,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}",,,,100
stations,10000,1603247045,21600,1526970,Abay,200,,,72.85,49.63,26.6,18.43,26.6,26.6,1013.0,53.0,,,4.47,160.0,,1.0,8827.0,KZ,1603244369,1603281996,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247167,25200,1633419,Padang,200,,,100.35,-0.95,85.33,91.09,85.33,85.33,1012.0,60.0,1012.0,1012.0,3.2,331.0,,,,ID,1603234737,1603278429,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,91
stations,10000,1603247167,-28800,5859699,College,200,,,-147.8,64.86,21.6,15.69,19.99,23.0,1035.0,79.0,,,1.01,200.0,,1.0,7683.0,US,1603213293,1603246191,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,6516,1603247168,7200,3143244,Lofthus,200,,,10.8,59.95,41.9,38.34,39.99,44.01,977.0,99.0,,,2.98,149.0,,3.0,2009047.0,NO,1603260687,1603295458,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247168,-10800,3407762,Amapá,200,,,-52.0,1.0,76.69,80.64,76.69,76.69,1012.0,77.0,1012.0,996.0,5.59,68.0,,,,BR,1603184995,1603228511,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,8
stations,10000,1603247169,28800,1786855,Yatou,200,{'1h': 0.86},,122.38,37.15,66.06,56.88,66.06,66.06,1017.0,66.0,1017.0,1010.0,18.7,220.0,,,,CN,1603231422,1603271171,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,98
stations,10000,1603247169,0,2377457,Nouadhibou,200,,,-17.03,20.93,75.2,70.23,75.2,75.2,1015.0,64.0,,,16.11,20.0,,1.0,2444.0,MR,1603263945,1603305558,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247169,32400,2016680,Shirokiy,200,,,129.52,49.76,48.24,34.72,48.24,48.24,1005.0,71.0,1005.0,985.0,19.8,149.0,,,,RU,1603230767,1603268399,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247170,-10800,3893629,Coquimbo,200,,,-71.34,-29.95,53.6,52.25,53.6,53.6,1015.0,93.0,,,3.36,270.0,,1.0,8514.0,CL,1603188077,1603234711,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247170,36000,2013279,Vostok,200,,,135.88,46.49,52.7,45.77,52.7,52.7,1019.0,44.0,1019.0,938.0,5.82,179.0,,,,RU,1603228918,1603267195,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247170,3600,2447416,Ayorou,200,,,0.92,14.73,89.26,85.37,89.26,89.26,1008.0,24.0,1008.0,983.0,5.99,177.0,,,,NE,1603259327,1603301560,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,1885,1603247170,10800,187231,Maua,200,{'1h': 0.33},,37.94,0.23,60.75,60.44,60.75,60.75,1013.0,100.0,1013.0,840.0,6.87,162.0,,,,KE,1603249768,1603293352,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,98
stations,10000,1603247171,7200,778362,Øksfjord,200,,,22.35,70.24,25.09,16.5,24.8,26.6,1017.0,92.0,,,6.93,130.0,,1.0,1606.0,NO,1603260729,1603289873,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247172,25200,1636426,Manggar,200,,,108.27,-2.88,86.11,92.97,86.11,86.11,1011.0,65.0,1011.0,1010.0,4.12,174.0,,,,ID,1603232748,1603276617,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,89
stations,10000,1603247172,39600,2177069,Ballina,200,,,153.57,-28.87,76.86,72.93,73.4,80.01,1016.0,56.0,,,12.75,140.0,,1.0,9496.0,AU,1603220543,1603267081,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247168,-18000,5767918,Pierre,200,,,-100.35,44.37,39.4,28.62,37.4,41.0,1017.0,74.0,,,12.75,320.0,,1.0,5361.0,US,1603198999,1603237712,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247172,-18000,3985168,San Patricio,200,,,-104.7,19.22,84.2,91.53,84.2,84.2,1007.0,83.0,,,9.17,270.0,,1.0,7166.0,MX,1603198482,1603240316,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247173,28800,1650232,Banjar,200,,,114.97,-8.19,84.2,88.56,84.2,84.2,1011.0,79.0,,,12.75,100.0,,1.0,9333.0,ID,1603230894,1603275255,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,10000,1603247173,28800,1738050,Marabu,200,,,114.01,4.41,83.17,89.33,82.4,84.0,1010.0,78.0,,,8.05,300.0,,1.0,9368.0,MY,1603231703,1603274907,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,40
stations,10000,1603247173,7200,933692,Kang,200,,,22.79,-23.68,72.05,63.66,72.05,72.05,1011.0,21.0,1011.0,888.0,8.05,173.0,,,,BW,1603252218,1603298173,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,55
stations,10000,1603247174,36000,2098329,Daru,200,,,143.21,-9.08,83.64,87.15,83.64,83.64,1009.0,71.0,1009.0,1008.0,10.33,126.0,,,,PG,1603224076,1603268519,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247174,28800,1812256,Dongsheng,200,,,109.98,39.82,36.39,26.58,36.39,36.39,1027.0,61.0,1027.0,862.0,9.33,259.0,,,,CN,1603234591,1603273954,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247026,7200,3141667,Roald,200,{'1h': 0.85},,6.13,62.58,41.23,31.08,39.99,42.8,998.0,93.0,,,13.87,70.0,,1.0,1602.0,NO,1603262326,1603296061,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247175,18000,1164306,Surab,200,,,66.26,28.49,48.72,38.82,48.72,48.72,1015.0,35.0,1015.0,824.0,9.1,26.0,,,,PK,1603244357,1603285171,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247175,19800,1261853,Narasannapeta,200,,,84.05,18.42,79.59,85.51,79.59,79.59,1007.0,84.0,1007.0,1003.0,7.18,340.0,,,,IN,1603239553,1603281437,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247176,-21600,4021858,Guerrero Negro,200,,,-114.06,27.98,70.18,66.97,70.18,70.18,1008.0,84.0,1008.0,1008.0,15.17,327.0,,,,MX,1603201186,1603242105,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,6437,1603247125,-21600,5983607,Inuvik,200,,,-133.72,68.35,23.0,13.57,23.0,23.0,1030.0,92.0,,,8.05,310.0,,1.0,796.0,CA,1603210921,1603241805,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}",,,,90
stations,10000,1603247003,-10800,3440777,Rocha,200,,,-54.33,-34.48,54.72,46.6,54.72,54.72,1026.0,66.0,1026.0,1024.0,11.77,129.0,,,,UY,1603183699,1603230924,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247176,25200,1508260,Novobirilyussy,200,,,90.67,56.95,35.71,29.08,35.71,35.71,1017.0,91.0,1017.0,995.0,5.77,194.0,,,,RU,1603240997,1603276815,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247176,-10800,3386177,Trairi,200,,,-39.27,-3.28,78.91,80.15,78.91,78.91,1013.0,78.0,1013.0,1013.0,12.68,98.0,,,,BR,1603181748,1603225647,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,9
stations,10000,1603247177,16200,1122464,Taywarah,200,,,64.42,33.35,25.77,18.05,25.77,25.77,1020.0,80.0,1020.0,734.0,4.92,39.0,,,,AF,1603245091,1603285320,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247177,28800,2063042,Port Hedland,200,,,118.57,-20.32,86.0,83.66,86.0,86.0,1010.0,58.0,,,17.22,310.0,,1.0,9585.0,AU,1603229427,1603274994,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,56
stations,10000,1603247177,3600,2269142,Colares,200,{'1h': 0.25},,-9.45,38.8,61.0,55.89,61.0,61.0,1003.0,98.0,,,15.17,247.0,,3.0,2021330.0,PT,1603263200,1603302665,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,0
stations,10000,1603247178,10800,1090225,Koungou,200,,,45.2,-12.73,77.0,80.83,77.0,77.0,1013.0,83.0,,,8.05,180.0,,1.0,2131.0,YT,1603247416,1603292219,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,91
stations,10000,1603247178,14400,1106643,Quatre Cocos,200,,,57.76,-20.21,74.25,75.45,73.4,75.0,1019.0,83.0,,,10.29,110.0,,1.0,2061.0,MU,1603244020,1603289587,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}",,,,40
stations,10000,1603247179,-14400,3728474,Cap-Haïtien,200,,,-72.2,19.76,81.66,85.95,81.66,81.66,1012.0,74.0,1012.0,1011.0,8.32,98.0,,,,HT,1603190707,1603232493,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,86
stations,5548,1603247179,43200,4031637,Lavrentiya,200,,,-171.0,65.58,38.32,31.53,38.32,38.32,1030.0,95.0,1030.0,1028.0,7.14,228.0,,,,RU,1603305660,1603337741,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,97
stations,10000,1603247179,3600,2655288,Boddam,200,,,-1.78,57.47,51.24,49.87,50.0,52.0,993.0,93.0,,,2.24,0.0,,1.0,1440.0,GB,1603263298,1603298885,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,84
stations,10000,1603247179,19800,1270961,Gopālpur,200,{'1h': 3.2556},,84.92,19.27,80.89,84.16,80.89,80.89,1006.0,79.0,1006.0,1005.0,11.3,349.0,,,,IN,1603239386,1603281186,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}",,,,2
stations,10000,1603247180,21600,1516595,Zhetysay,200,,,68.3,40.73,53.64,48.07,53.64,53.64,1019.0,37.0,1019.0,987.0,2.55,156.0,,,,KZ,1603244670,1603283879,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247180,-21600,4007812,Eldorado,200,,,-107.36,24.32,85.98,88.56,84.99,87.8,1007.0,52.0,,,5.82,220.0,,1.0,7117.0,MX,1603199380,1603240695,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,3500,1603247180,25200,1580240,Hue,200,,,107.6,16.47,75.2,80.71,75.2,75.2,1015.0,94.0,,,6.93,260.0,,1.0,9310.0,VN,1603233804,1603275883,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}",,,,75
stations,10000,1603247181,25200,1631637,Pemangkat,200,,,108.97,1.17,83.82,92.73,83.82,83.82,1010.0,74.0,1010.0,1002.0,2.19,169.0,,,,ID,1603232765,1603276264,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247181,7200,1035025,Nacala,200,,,40.67,-14.54,72.45,78.04,72.45,72.45,1013.0,89.0,1013.0,1011.0,2.75,299.0,,,,MZ,1603248413,1603293396,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247182,3600,2435124,Bitkine,200,,,18.21,11.98,78.04,73.81,78.04,78.04,1008.0,26.0,1008.0,957.0,3.69,4.0,,,,TD,1603255046,1603297543,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247182,43200,2120591,Tilichiki,200,{'1h': 0.11},,166.1,60.47,40.46,28.35,40.46,40.46,1012.0,87.0,1012.0,983.0,16.55,139.0,,,,RU,1603223444,1603258166,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,100
stations,10000,1603247182,46800,2194098,Ahipara,200,,,173.17,-35.17,64.87,61.99,64.87,64.87,1019.0,66.0,1019.0,1018.0,6.91,327.0,,,,NZ,1603215424,1603262793,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603247182,-10800,3404231,Caetés,200,,,-36.62,-8.77,62.11,61.32,62.11,62.11,1017.0,97.0,1017.0,923.0,8.08,98.0,,,,BR,1603180862,1603225262,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,32
stations,10000,1603246973,-18000,4693342,Georgetown,200,,,-97.68,30.63,78.08,78.84,77.0,79.0,1015.0,61.0,,,6.93,150.0,,1.0,4274.0,US,1603197404,1603238025,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247183,7200,2986626,Plouzané,200,{'1h': 0.42},,-4.62,48.38,59.0,57.29,59.0,59.0,992.0,93.0,,,6.93,140.0,,1.0,6554.0,FR,1603262854,1603300692,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}","{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09n'}",,,90
stations,10000,1603247183,-36000,5855051,‘Ewa Beach,200,,,-158.01,21.32,82.42,86.36,80.6,84.2,1012.0,70.0,,,8.05,180.0,,1.0,7868.0,US,1603211385,1603253000,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,1
stations,10000,1603247183,7200,2522131,Alcázar de San Juan,200,,,-3.21,39.39,57.99,57.29,57.99,57.99,1009.0,84.0,,,3.0,215.0,8.99,3.0,2003493.0,ES,1603261745,1603301125,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247183,25200,1215502,Banda Aceh,200,,,95.32,5.56,85.71,88.65,85.71,85.71,1011.0,62.0,1011.0,1011.0,9.42,207.0,,,,ID,1603236241,1603279340,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,36
stations,8000,1603247184,3600,2467980,Goubellat,200,,,9.66,36.54,66.2,63.84,66.2,66.2,1020.0,72.0,,,8.05,150.0,,1.0,1194.0,TN,1603258451,1603298242,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,5000,1603247184,19800,1252795,Yanam,200,{'1h': 2.05},,82.22,16.73,80.6,89.33,80.6,80.6,1007.0,88.0,,,4.7,270.0,,1.0,9225.0,IN,1603239909,1603281959,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}","{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}",,,75
stations,10000,1603247184,-14400,6138276,Saint-Gédéon,200,,,-71.77,48.5,31.66,24.48,30.2,33.01,1029.0,92.0,,,5.82,240.0,,1.0,901.0,CA,1603192507,1603230486,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,5
