coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,snow
"{'lon': 145.92, 'lat': -41.07}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 59, 'feels_like': 51.96, 'temp_min': 59, 'temp_max': 59, 'pressure': 991, 'humidity': 63}",10000,"{'speed': 11.01, 'deg': 346, 'gust': 14}",{'all': 64},1603247149,"{'type': 3, 'id': 50154, 'country': 'AU', 'sunrise': 1603221497, 'sunset': 1603269798}",39600,2173125,Burnie,200,,
"{'lon': 100.25, 'lat': 64.28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 10.81, 'feels_like': 3.94, 'temp_min': 10.81, 'temp_max': 10.81, 'pressure': 1014, 'humidity': 95, 'sea_level': 1014, 'grnd_level': 968}",10000,"{'speed': 1.9, 'deg': 233}",{'all': 88},1603247149,"{'country': 'RU', 'sunrise': 1603240078, 'sunset': 1603273137}",25200,2014833,Tura,200,,
"{'lon': 14.43, 'lat': 27.04}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 66.69, 'feels_like': 61.29, 'temp_min': 66.69, 'temp_max': 66.69, 'pressure': 1019, 'humidity': 62, 'sea_level': 1019, 'grnd_level': 971}",10000,"{'speed': 11.36, 'deg': 53}",{'all': 27},1603247149,"{'country': 'LY', 'sunrise': 1603256719, 'sunset': 1603297684}",7200,2212775,Sabha,200,,
"{'lon': -51.19, 'lat': 68.82}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,"{'temp': 33.8, 'feels_like': 25.14, 'temp_min': 33.8, 'temp_max': 33.8, 'pressure': 1005, 'humidity': 95}",1261,"{'speed': 9.17, 'deg': 200}",{'all': 100},1603247149,"{'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 1603277867, 'sunset': 1603308031}",-7200,3420768,Qasigiannguit,200,,
"{'lon': 122.79, 'lat': -0.95}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 85.78, 'feels_like': 89.13, 'temp_min': 85.78, 'temp_max': 85.78, 'pressure': 1011, 'humidity': 58, 'sea_level': 1011, 'grnd_level': 1010}",10000,"{'speed': 6.96, 'deg': 210}",{'all': 81},1603247150,"{'country': 'ID', 'sunrise': 1603229352, 'sunset': 1603273044}",28800,1637001,Luwuk,200,,
"{'lon': -73.58, 'lat': -4.51}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 75.94, 'feels_like': 83.32, 'temp_min': 75.94, 'temp_max': 75.94, 'pressure': 1009, 'humidity': 82, 'sea_level': 1009, 'grnd_level': 999}",10000,"{'speed': 0.49, 'deg': 163}",{'all': 100},1603247150,"{'country': 'PE', 'sunrise': 1603189925, 'sunset': 1603233937}",-18000,3692020,Nauta,200,,
"{'lon': 93.45, 'lat': 42.8}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 55.09, 'feels_like': 46.67, 'temp_min': 55.09, 'temp_max': 55.09, 'pressure': 1020, 'humidity': 34, 'sea_level': 1020, 'grnd_level': 934}",10000,"{'speed': 7.47, 'deg': 103}",{'all': 0},1603247150,"{'country': 'CN', 'sunrise': 1603238792, 'sunset': 1603277686}",28800,1529484,Kumul,200,,
"{'lon': -80.73, 'lat': -0.95}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 73.4, 'feels_like': 72, 'temp_min': 73.4, 'temp_max': 73.4, 'pressure': 1011, 'humidity': 78}",10000,"{'speed': 12.75, 'deg': 210}",{'all': 20},1603246920,"{'type': 1, 'id': 8552, 'country': 'EC', 'sunrise': 1603191802, 'sunset': 1603235492}",-18000,3654410,Manta,200,,
"{'lon': -97.95, 'lat': 23.17}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 73.69, 'feels_like': 76.05, 'temp_min': 73, 'temp_max': 73.99, 'pressure': 1016, 'humidity': 66}",10000,"{'speed': 2.71, 'deg': 54}",{'all': 14},1603247151,"{'type': 3, 'id': 2033166, 'country': 'MX', 'sunrise': 1603197061, 'sunset': 1603238498}",-18000,3522526,Nuevo Progreso,200,,
"{'lon': -1.08, 'lat': 13.09}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 84.49, 'feels_like': 81.7, 'temp_min': 84.49, 'temp_max': 84.49, 'pressure': 1009, 'humidity': 36, 'sea_level': 1009, 'grnd_level': 972}",10000,"{'speed': 7.47, 'deg': 206}",{'all': 3},1603247151,"{'country': 'BF', 'sunrise': 1603259729, 'sunset': 1603302119}",0,2359608,Kaya,200,,
"{'lon': -64.62, 'lat': 18.42}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 82.13, 'feels_like': 87.58, 'temp_min': 82, 'temp_max': 82.4, 'pressure': 1012, 'humidity': 69}",10000,"{'speed': 4.7, 'deg': 240}",{'all': 40},1603247152,"{'type': 1, 'id': 8786, 'country': 'VG', 'sunrise': 1603188822, 'sunset': 1603230740}",-14400,3577430,Road Town,200,,
"{'lon': 127.27, 'lat': 53.75}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 38.84, 'feels_like': 33.51, 'temp_min': 38.84, 'temp_max': 38.84, 'pressure': 1003, 'humidity': 89, 'sea_level': 1003, 'grnd_level': 975}",10000,"{'speed': 4.18, 'deg': 95}",{'all': 100},1603247152,"{'country': 'RU', 'sunrise': 1603231764, 'sunset': 1603268482}",32400,2012593,Zeya,200,,
"{'lon': -56.09, 'lat': -9.88}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 77.74, 'feels_like': 82.26, 'temp_min': 77.74, 'temp_max': 77.74, 'pressure': 1011, 'humidity': 62, 'sea_level': 1011, 'grnd_level': 979}",10000,"{'speed': 0.36, 'deg': 221}",{'all': 0},1603247152,"{'country': 'BR', 'sunrise': 1603185482, 'sunset': 1603229986}",-14400,6316343,Alta Floresta,200,,
"{'lon': -135.33, 'lat': 57.05}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 42.8, 'feels_like': 37.78, 'temp_min': 42.8, 'temp_max': 42.8, 'pressure': 1020, 'humidity': 75}",10000,"{'speed': 3.53, 'deg': 336}",{'all': 75},1603247152,"{'type': 1, 'id': 7795, 'country': 'US', 'sunrise': 1603208803, 'sunset': 1603244696}",-28800,5557293,Sitka,200,,
"{'lon': -68.27, 'lat': 49.18}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 33.8, 'feels_like': 28.06, 'temp_min': 33.8, 'temp_max': 33.8, 'pressure': 1029, 'humidity': 86}",10000,"{'speed': 3.36, 'deg': 270}",{'all': 1},1603247153,"{'type': 1, 'id': 747, 'country': 'CA', 'sunrise': 1603191734, 'sunset': 1603229580}",-14400,5889745,Hauterive,200,,
"{'lon': 44.13, 'lat': 17.49}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 60.8, 'feels_like': 55.47, 'temp_min': 60.8, 'temp_max': 60.8, 'pressure': 1020, 'humidity': 29}",10000,"{'speed': 2.24, 'deg': 240}",{'all': 0},1603247153,"{'type': 1, 'id': 7421, 'country': 'SA', 'sunrise': 1603249090, 'sunset': 1603291059}",10800,103630,Najrān,200,,
"{'lon': -79.39, 'lat': 36.59}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 59.77, 'feels_like': 60.67, 'temp_min': 57.99, 'temp_max': 61, 'pressure': 1024, 'humidity': 87}",10000,"{'speed': 1.68, 'deg': 207}",{'all': 1},1603247084,"{'type': 1, 'id': 3786, 'country': 'US', 'sunrise': 1603193384, 'sunset': 1603233267}",-14400,4755280,Danville,200,,
"{'lon': 172.98, 'lat': 1.33}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 86, 'feels_like': 90.59, 'temp_min': 86, 'temp_max': 86, 'pressure': 1007, 'humidity': 70}",10000,"{'speed': 10.29, 'deg': 100}",{'all': 40},1603247153,"{'type': 1, 'id': 7300, 'country': 'KI', 'sunrise': 1603217411, 'sunset': 1603260896}",43200,7601762,Bairiki Village,200,,
"{'lon': 50.28, 'lat': -14.9}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 72.09, 'feels_like': 71.89, 'temp_min': 72.09, 'temp_max': 72.09, 'pressure': 1016, 'humidity': 84, 'sea_level': 1016, 'grnd_level': 1015}",10000,"{'speed': 11.3, 'deg': 188}",{'all': 100},1603247154,"{'country': 'MG', 'sunrise': 1603246090, 'sunset': 1603291108}",10800,1071296,Antalaha,200,,
"{'lon': 141.88, 'lat': 39.27}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 59, 'feels_like': 55.78, 'temp_min': 59, 'temp_max': 59, 'pressure': 1027, 'humidity': 58}",10000,"{'speed': 3.36, 'deg': 160}",{'all': 20},1603247154,"{'type': 1, 'id': 8047, 'country': 'JP', 'sunrise': 1603226889, 'sunset': 1603266345}",32400,2112444,Kamaishi,200,,
"{'lon': -38.39, 'lat': -3.9}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 80.6, 'feels_like': 82.6, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1014, 'humidity': 74}",10000,"{'speed': 11.41, 'deg': 80}",{'all': 40},1603247113,"{'type': 1, 'id': 8363, 'country': 'BR', 'sunrise': 1603181509, 'sunset': 1603225464}",-10800,3407407,Aquiraz,200,,
"{'lon': 132.75, 'lat': -5.67}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 77.76, 'feels_like': 81.07, 'temp_min': 77.76, 'temp_max': 77.76, 'pressure': 1010, 'humidity': 87, 'sea_level': 1010, 'grnd_level': 1010}",10000,"{'speed': 11.05, 'deg': 31}",{'all': 100},1603247154,"{'country': 'ID', 'sunrise': 1603226746, 'sunset': 1603270870}",32400,1623197,Tual,200,{'1h': 0.61},
"{'lon': -23.71, 'lat': 64.89}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 42.93, 'feels_like': 33.8, 'temp_min': 42.93, 'temp_max': 42.93, 'pressure': 1011, 'humidity': 75, 'sea_level': 1011, 'grnd_level': 1007}",10000,"{'speed': 10.83, 'deg': 216}",{'all': 100},1603247154,"{'country': 'IS', 'sunrise': 1603270045, 'sunset': 1603302663}",0,3414079,Olafsvik,200,,
"{'lon': -73.82, 'lat': -41.87}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 42.78, 'feels_like': 34.57, 'temp_min': 41, 'temp_max': 45, 'pressure': 1021, 'humidity': 75}",10000,"{'speed': 9.17, 'deg': 180}",{'all': 0},1603247155,"{'type': 1, 'id': 8512, 'country': 'CL', 'sunrise': 1603187801, 'sunset': 1603236177}",-10800,3899695,Ancud,200,,
"{'lon': 75.45, 'lat': 29.52}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 70.3, 'feels_like': 64.13, 'temp_min': 70.3, 'temp_max': 70.3, 'pressure': 1009, 'humidity': 23, 'sea_level': 1009, 'grnd_level': 984}",10000,"{'speed': 4.29, 'deg': 100}",{'all': 0},1603247155,"{'country': 'IN', 'sunrise': 1603242210, 'sunset': 1603282907}",19800,1271934,Fatehābād,200,,
"{'lon': 141.43, 'lat': -31.95}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 77, 'feels_like': 69.01, 'temp_min': 77, 'temp_max': 77, 'pressure': 1014, 'humidity': 20}",10000,"{'speed': 8.05, 'deg': 100}",{'all': 0},1603247048,"{'type': 1, 'id': 9491, 'country': 'AU', 'sunrise': 1603223257, 'sunset': 1603270193}",37800,2173911,Broken Hill,200,,
"{'lon': -68.65, 'lat': 48.94}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 34.68, 'feels_like': 29.07, 'temp_min': 33.8, 'temp_max': 35.6, 'pressure': 1029, 'humidity': 86}",10000,"{'speed': 3.36, 'deg': 270}",{'all': 1},1603247155,"{'type': 1, 'id': 747, 'country': 'CA', 'sunrise': 1603191801, 'sunset': 1603229695}",-14400,6945992,Betsiamites,200,,
"{'lon': 16.12, 'lat': 69.31}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 32, 'feels_like': 20.88, 'temp_min': 32, 'temp_max': 32, 'pressure': 1012, 'humidity': 69}",10000,"{'speed': 11.41, 'deg': 150}",{'all': 2},1603247156,"{'type': 1, 'id': 1603, 'country': 'NO', 'sunrise': 1603261851, 'sunset': 1603291741}",7200,3163146,Andenes,200,,
"{'lon': -68.59, 'lat': 70.47}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 26.6, 'feels_like': 15.91, 'temp_min': 26.6, 'temp_max': 26.6, 'pressure': 1002, 'humidity': 79}",10000,"{'speed': 10.29, 'deg': 250}",{'all': 75},1603247156,"{'type': 1, 'id': 776, 'country': 'CA', 'sunrise': 1603196048, 'sunset': 1603225420}",-14400,5924351,Clyde River,200,,
"{'lon': -35.74, 'lat': -9.67}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 71.6, 'feels_like': 77.56, 'temp_min': 71.6, 'temp_max': 71.6, 'pressure': 1017, 'humidity': 88}",10000,"{'speed': 1.12, 'deg': 40}",{'all': 20},1603247102,"{'type': 1, 'id': 8413, 'country': 'BR', 'sunrise': 1603180609, 'sunset': 1603225092}",-10800,3395981,Maceió,200,,
"{'lon': 55.62, 'lat': -21.37}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 69.04, 'feels_like': 68.58, 'temp_min': 68, 'temp_max': 70, 'pressure': 1018, 'humidity': 60}",10000,"{'speed': 3.36, 'deg': 40}",{'all': 8},1603247156,"{'type': 1, 'id': 2127, 'country': 'RE', 'sunrise': 1603244471, 'sunset': 1603290163}",14400,6690296,Saint-Joseph,200,,
"{'lon': 54.09, 'lat': 17.02}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 77, 'feels_like': 76.73, 'temp_min': 77, 'temp_max': 77, 'pressure': 1010, 'humidity': 47}",10000,"{'speed': 3.36, 'deg': 340}",{'all': 1},1603247157,"{'type': 1, 'id': 7562, 'country': 'OM', 'sunrise': 1603246676, 'sunset': 1603288693}",14400,286621,Salalah,200,,
"{'lon': 67.82, 'lat': 29.04}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 71.82, 'feels_like': 62.76, 'temp_min': 71.82, 'temp_max': 71.82, 'pressure': 1012, 'humidity': 16, 'sea_level': 1012, 'grnd_level': 1000}",10000,"{'speed': 7.78, 'deg': 351}",{'all': 0},1603247157,"{'country': 'PK', 'sunrise': 1603244014, 'sunset': 1603284765}",18000,1182872,Bhag,200,,
"{'lon': -22.43, 'lat': 63.84}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 35.6, 'feels_like': 29.64, 'temp_min': 35.6, 'temp_max': 35.6, 'pressure': 1013, 'humidity': 93}",10000,"{'speed': 4.7, 'deg': 180}",{'all': 75},1603247157,"{'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1603269479, 'sunset': 1603302616}",0,3416888,Grindavik,200,,
"{'lon': -57.62, 'lat': 47.62}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 54.95, 'feels_like': 46.26, 'temp_min': 54.95, 'temp_max': 54.95, 'pressure': 1024, 'humidity': 93, 'sea_level': 1024, 'grnd_level': 1024}",10000,"{'speed': 17.07, 'deg': 227}",{'all': 89},1603247157,"{'country': 'CA', 'sunrise': 1603189023, 'sunset': 1603227179}",-9000,5911440,Burgeo,200,,
"{'lon': 13.25, 'lat': 8.48}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 72.57, 'feels_like': 73.24, 'temp_min': 72.57, 'temp_max': 72.57, 'pressure': 1010, 'humidity': 59, 'sea_level': 1010, 'grnd_level': 952}",10000,"{'speed': 3, 'deg': 222}",{'all': 6},1603247158,"{'country': 'CM', 'sunrise': 1603256073, 'sunset': 1603298897}",3600,2222539,Poli,200,,
"{'lon': 117.5, 'lat': 0.13}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 84.78, 'feels_like': 90.77, 'temp_min': 84.78, 'temp_max': 84.78, 'pressure': 1010, 'humidity': 67, 'sea_level': 1010, 'grnd_level': 1010}",10000,"{'speed': 5.3, 'deg': 239}",{'all': 100},1603247158,"{'country': 'ID', 'sunrise': 1603230671, 'sunset': 1603274264}",28800,1648186,Bontang,200,,
"{'lon': 109.23, 'lat': 13.77}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 79.84, 'feels_like': 79.59, 'temp_min': 79.84, 'temp_max': 79.84, 'pressure': 1012, 'humidity': 85, 'sea_level': 1012, 'grnd_level': 1010}",7588,"{'speed': 18.75, 'deg': 19}",{'all': 88},1603246921,"{'country': 'VN', 'sunrise': 1603233283, 'sunset': 1603275621}",25200,1568574,Qui Nhon,200,{'1h': 1.65},
"{'lon': -52.21, 'lat': -3.2}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 75.24, 'feels_like': 81.59, 'temp_min': 75.24, 'temp_max': 75.24, 'pressure': 1011, 'humidity': 86, 'sea_level': 1011, 'grnd_level': 1000}",10000,"{'speed': 2.95, 'deg': 6}",{'all': 97},1603247158,"{'country': 'BR', 'sunrise': 1603184857, 'sunset': 1603228749}",-10800,3407882,Altamira,200,,
"{'lon': 114.85, 'lat': -3.42}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 87.8, 'feels_like': 95.83, 'temp_min': 87.8, 'temp_max': 87.8, 'pressure': 1010, 'humidity': 62}",10000,"{'speed': 2.24, 'deg': 150}",{'all': 20},1603247158,"{'type': 1, 'id': 9360, 'country': 'ID', 'sunrise': 1603231144, 'sunset': 1603275063}",28800,1636022,Martapura,200,,
"{'lon': 120.67, 'lat': 28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 69.04, 'feels_like': 67.42, 'temp_min': 69.04, 'temp_max': 69.04, 'pressure': 1018, 'humidity': 62, 'sea_level': 1018, 'grnd_level': 1017}",10000,"{'speed': 5.91, 'deg': 320}",{'all': 100},1603247159,"{'country': 'CN', 'sunrise': 1603231265, 'sunset': 1603272149}",28800,1791388,Wenzhou,200,,
"{'lon': 34.37, 'lat': -4.27}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 63.28, 'feels_like': 61.27, 'temp_min': 63.28, 'temp_max': 63.28, 'pressure': 1012, 'humidity': 68, 'sea_level': 1012, 'grnd_level': 847}",10000,"{'speed': 5.01, 'deg': 100}",{'all': 87},1603247159,"{'country': 'TZ', 'sunrise': 1603250417, 'sunset': 1603294416}",10800,157198,Kiomboi,200,,
"{'lon': -67.09, 'lat': -0.13}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 78.04, 'feels_like': 85.21, 'temp_min': 78.04, 'temp_max': 78.04, 'pressure': 1008, 'humidity': 75, 'sea_level': 1008, 'grnd_level': 1000}",10000,"{'speed': 0.36, 'deg': 148}",{'all': 44},1603247159,"{'country': 'BR', 'sunrise': 1603188565, 'sunset': 1603232182}",-14400,3662342,São Gabriel da Cachoeira,200,,
"{'lon': 132.27, 'lat': -14.47}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 95, 'feels_like': 96.28, 'temp_min': 95, 'temp_max': 95, 'pressure': 1010, 'humidity': 41}",10000,"{'speed': 9.17, 'deg': 290}",{'all': 0},1603247160,"{'type': 1, 'id': 9589, 'country': 'AU', 'sunrise': 1603226441, 'sunset': 1603271405}",34200,2068655,Katherine,200,,
"{'lon': 15.16, 'lat': -26.65}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 62.06, 'feels_like': 51.58, 'temp_min': 62.06, 'temp_max': 62.06, 'pressure': 1011, 'humidity': 47, 'sea_level': 1011, 'grnd_level': 1008}",10000,"{'speed': 15.23, 'deg': 165}",{'all': 0},1603247160,"{'country': 'NA', 'sunrise': 1603253875, 'sunset': 1603300178}",7200,3355672,Lüderitz,200,,
"{'lon': 39.83, 'lat': 21.43}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 76.12, 'feels_like': 68.41, 'temp_min': 76.12, 'temp_max': 76.12, 'pressure': 1012, 'humidity': 18, 'sea_level': 1012, 'grnd_level': 975}",10000,"{'speed': 6.71, 'deg': 75}",{'all': 0},1603247160,"{'country': 'SA', 'sunrise': 1603250320, 'sunset': 1603291893}",10800,104515,Makkah al Mukarramah,200,,
"{'lon': -104.67, 'lat': 23.99}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 64.53, 'feels_like': 58.62, 'temp_min': 64.53, 'temp_max': 64.53, 'pressure': 1013, 'humidity': 36, 'sea_level': 1013, 'grnd_level': 816}",10000,"{'speed': 5.55, 'deg': 57}",{'all': 0},1603247160,"{'country': 'MX', 'sunrise': 1603198717, 'sunset': 1603240068}",-18000,4011743,Constitucion,200,,
"{'lon': -64.78, 'lat': 32.29}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 75.51, 'feels_like': 70.29, 'temp_min': 73.99, 'temp_max': 77, 'pressure': 1020, 'humidity': 69}",10000,"{'speed': 18.34, 'deg': 60}",{'all': 40},1603247160,"{'type': 1, 'id': 8816, 'country': 'BM', 'sunrise': 1603189603, 'sunset': 1603230036}",-10800,3573197,Hamilton,200,,
"{'lon': 21.18, 'lat': 46.53}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 41, 'feels_like': 34.34, 'temp_min': 41, 'temp_max': 41, 'pressure': 1025, 'humidity': 86}",10000,"{'speed': 6.93, 'deg': 140}",{'all': 71},1603247160,"{'type': 1, 'id': 6908, 'country': 'HU', 'sunrise': 1603256477, 'sunset': 1603294687}",7200,719126,Kétegyháza,200,,
"{'lon': 108.01, 'lat': 61.28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 21.97, 'feels_like': 11.62, 'temp_min': 21.97, 'temp_max': 21.97, 'pressure': 1014, 'humidity': 94, 'sea_level': 1014, 'grnd_level': 980}",4123,"{'speed': 9.6, 'deg': 264}",{'all': 100},1603247161,"{'country': 'RU', 'sunrise': 1603237563, 'sunset': 1603271927}",28800,2012956,Yerbogachën,200,,
"{'lon': 26.92, 'lat': -6.05}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 69.6, 'feels_like': 74.91, 'temp_min': 69.6, 'temp_max': 69.6, 'pressure': 1010, 'humidity': 94, 'sea_level': 1010, 'grnd_level': 948}",10000,"{'speed': 2.21, 'deg': 344}",{'all': 100},1603247162,"{'country': 'CD', 'sunrise': 1603252122, 'sunset': 1603296287}",7200,215668,Kabalo,200,,
"{'lon': -39.92, 'lat': -2.92}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 79.03, 'feels_like': 78.03, 'temp_min': 79.03, 'temp_max': 79.03, 'pressure': 1013, 'humidity': 77, 'sea_level': 1013, 'grnd_level': 1011}",10000,"{'speed': 16.42, 'deg': 92}",{'all': 0},1603247162,"{'country': 'BR', 'sunrise': 1603181920, 'sunset': 1603225787}",-10800,3393692,Itarema,200,,
